Name,zcmb,mu_obs,e_mu_obs,mu_model_lcdm,residual_lcdm,mu_model_USMFv2,residual_USMFv2
sn2006et,0.022466,35.024709,0.145994,35.211502,-0.18679321,35.302237,-0.27752825
sn2006mp,0.022629,35.41183,0.145184,35.227447,0.18438244,35.318107,0.093722266
sn2006ar,0.02298,35.353004,0.145076,35.261403,0.091601092,35.351902,0.001102
sn2006cp,0.023321,35.074581,0.144025,35.293905,-0.21932413,35.384248,-0.30966686
sn2000ca,0.02336,35.249377,0.144317,35.297593,-0.048216171,35.387918,-0.13854103
sn2006ac,0.023471,35.263038,0.143695,35.308055,-0.045016355,35.398329,-0.13529035
sn2000cn,0.023552,35.232154,0.144309,35.315658,-0.083504411,35.405895,-0.1737413
sn2007f,0.02381,35.453902,0.144315,35.339707,0.11419518,35.429826,0.024076438
sn2007qe,0.023867,35.312976,0.14435,35.344986,-0.03200955,35.435078,-0.1221022
sn1993h,0.023909,35.350353,0.145547,35.348867,0.0014857305,35.438941,-0.088587695
sn2006sr,0.024159,35.27495,0.14338,35.371833,-0.096883453,35.461792,-0.1868425
sn2005bg,0.024586,35.322909,0.142334,35.410524,-0.087614747,35.500288,-0.1773786
